time/steps,time/epochs,time/steps_per_second,train/outer_loss,train/pre_adapt_support_accuracy,train/post_adapt_support_accuracy,train/post_adapt_query_accuracy,valid/outer_loss,valid/pre_adapt_support_accuracy,valid/post_adapt_support_accuracy,valid/post_adapt_query_accuracy,step
12700,1,15.019922336085402,0.5182853347063064,0.5617708390578627,0.9700694432854653,0.9461458361148835,0.41709938943386077,0.7052083432674408,0.9812499985098839,0.9548611119389534,12750
13000,1,14.41985370238149,0.4919046738743782,0.5480208385363221,0.9718055540323257,0.9507638904452324,0.4623210310935974,0.7326388999819755,0.9788194432854652,0.9548611134290695,13000
13200,1,14.690405678337408,0.5349516475200653,0.55996528275311,0.9664930538833141,0.9395486146211625,0.44491333663463595,0.7017361186444759,0.9756944462656975,0.9572916612029075,13250
13500,1,14.786066865898649,0.48465774282813073,0.5500000046752394,0.9684027767181397,0.9486458353698254,0.4641637444496155,0.6677083402872086,0.9753472164273262,0.956944440305233,13500
13700,1,14.729944083298996,0.4958331361413002,0.5448958380147815,0.9693749988079071,0.9463194450736045,0.5193145215511322,0.6701388955116272,0.9704861104488373,0.9447916701436043,13750
14000,1,14.981019880629855,0.49678456455469133,0.5556250051595271,0.971354166418314,0.9437500043213367,0.4598600804805756,0.6076388955116272,0.9656249985098839,0.9604166641831398,14000
14200,1,15.482349684164872,0.4975809156894684,0.5519791725464165,0.9676736105978488,0.9493750008940697,0.45512823164463045,0.640277785807848,0.9829861089587212,0.9555555611848832,14250
14500,1,14.441606717167309,0.5255223393440247,0.5579861181322485,0.9712152759730815,0.94059028044343,0.4050270110368729,0.637152786180377,0.9749999985098838,0.9611111104488372,14500
14700,1,14.709964135049287,0.5117907845973968,0.5593402826786041,0.9696180556714534,0.9439236126840115,0.42762705981731414,0.7090277872979641,0.9791666656732559,0.9513888925313949,14750
15000,1,14.84529345219939,0.4970250304043293,0.5595138942822814,0.9685069432854653,0.9463194459676743,0.45772642493247984,0.6718750022351742,0.9795138850808144,0.9444444462656975,15000
15200,1,14.962190388670198,0.5100824049115181,0.5581250050291419,0.9719097217917443,0.9463194467127323,0.3912502765655518,0.6354166775941849,0.9736111089587212,0.9631944432854652,15250
15500,1,15.951543681090827,0.4627551919221878,0.5604861170426011,0.968854165226221,0.9513888910412789,0.455606546998024,0.6864583402872085,0.9809027746319771,0.9510416716337204,15500
15700,1,15.345389286211597,0.49651208698749544,0.5661111171543598,0.9684375005960465,0.9440625010430813,0.4290349617600441,0.6666666761040687,0.9739583283662796,0.9531250014901161,15750
16000,1,14.369541301916955,0.4764821204543114,0.5594444500468672,0.9720833322405815,0.9472569471597672,0.4546708971261978,0.6760416720062494,0.9753472194075584,0.9465277820825577,16000
16200,1,15.267035643032491,0.49373606473207476,0.5546527834609151,0.9721874997019768,0.9454861131310462,0.42624024450778963,0.671527786552906,0.9739583373069763,0.9524305626749993,16250
16500,1,14.435664589582226,0.4856627669930458,0.5538888940960169,0.9710069434344768,0.9483680561184883,0.4179283261299133,0.6447916716337204,0.9767361104488372,0.9444444477558136,16500
16700,2,16.539165149733464,0.4536150321364403,0.5521918453353768,0.9696542249682049,0.9541739011183381,0.39408464133739474,0.691319452226162,0.9770833343267441,0.9579861134290695,16750
17000,2,14.757257368638175,0.4891017484664917,0.5564583380520344,0.9699652762711048,0.9457986126840114,0.4039920657873154,0.6989583410322666,0.9739583343267441,0.9597222223877907,17000
17200,2,15.035388495205424,0.48132469654083254,0.5567361173219979,0.9724652759730816,0.9500347240269185,0.49395287334918975,0.6565972320735455,0.9663194462656974,0.9472222268581391,17250
17500,2,15.228173870195144,0.4708261422812939,0.5555208390019835,0.9714583326876164,0.9498958349227905,0.4654223293066025,0.687847226858139,0.9767361074686051,0.9493055537343025,17500
17700,2,16.45622805627465,0.4646059748530388,0.5528472274541855,0.9675347219407558,0.9512152792513371,0.44134504795074464,0.646180559694767,0.9670138880610466,0.9468749985098839,17750
18000,2,15.703133008476007,0.4754656746983528,0.5529861162044107,0.9693402782082557,0.9480555579066277,0.3441380888223648,0.6725694462656975,0.9656249985098839,0.9711805522441864,18000
18200,2,15.09166749903498,0.5059607744216919,0.561458339355886,0.9685069435834884,0.9462500025331974,0.4578542411327362,0.6541666712611913,0.9673611134290695,0.9531250014901161,18250
18500,2,16.148582681488406,0.4769834640622139,0.562291672155261,0.9695833337306976,0.9471527802944183,0.44737027287483216,0.6996527835726738,0.9805555552244186,0.9468750014901162,18500
18700,2,14.533388177824357,0.4876749178767204,0.5513541722856462,0.9693402773141861,0.946666667163372,0.44787576496601106,0.6996527820825577,0.9638888880610466,0.9486111104488373,18750
19000,2,15.13493454434826,0.4680190072953701,0.5640277831628918,0.9696874977648258,0.9501041682064533,0.4538467347621918,0.6395833395421505,0.9760416641831398,0.9479166701436043,19000
19200,2,14.647642687959829,0.4818913635611534,0.5627430611476302,0.9680208320915699,0.9471875025331974,0.4906816840171814,0.6701388977468014,0.9697916671633721,0.9524305567145348,19250
19500,2,15.756300382274839,0.47604814305901527,0.5590277830138802,0.9662152776122093,0.9479861143231392,0.4762571811676025,0.6750000074505806,0.9753472194075584,0.9479166716337204,19500
19700,2,15.806336441938761,0.44601854532957075,0.5553819498792291,0.9721180540323258,0.9523958361148834,0.4337375611066818,0.6913194477558136,0.9770833268761635,0.9447916761040688,19750
20000,2,15.45755164231769,0.4908444228768349,0.5574652831256389,0.9708333334326744,0.943888892531395,0.5389155477285386,0.6291666761040687,0.9743055567145348,0.9413194462656975,20000
20200,2,15.096817613462592,0.466200729906559,0.5568402848765254,0.9692708325386047,0.946944444924593,0.47881011068820956,0.6458333380520344,0.9590277776122094,0.9468750059604645,20250
20500,2,15.559971850140954,0.4826273828744888,0.5612152835726738,0.9668402780592441,0.9486458344757557,0.4147621065378189,0.6555555567145348,0.9743055537343025,0.9527777805924416,20500
20700,2,16.112673281757306,0.46992549657821653,0.5544791726022958,0.9687847208976745,0.9483680573105812,0.4078891724348068,0.6607638947665692,0.9788194447755814,0.9506944447755814,20750
21000,2,14.579944324222502,0.4769301465153694,0.5603125051781536,0.9680208317935467,0.9477777801454067,0.5056978702545166,0.6392361149191856,0.9739583313465119,0.9479166701436043,21000
21200,2,15.531013100019177,0.45632448956370353,0.5589583395794034,0.9691666661202908,0.9525000020861626,0.45976596176624296,0.5743055626749992,0.9659722208976745,0.946180559694767,21250
21500,2,14.722056383916382,0.45080595314502714,0.5539583378471434,0.9712847197055816,0.9496180580556393,0.5333005160093307,0.6791666746139526,0.9805555537343025,0.9395833343267441,21500
21700,2,15.205465914419225,0.4570697697997093,0.5584722274169326,0.9712847220897675,0.9528472229838372,0.42718314230442045,0.6767361186444759,0.9711805522441864,0.9559027835726738,21750
22000,2,15.090777001394267,0.47546683371067044,0.5550000053830445,0.9704166658222675,0.9477083341777325,0.39665945470333097,0.7135416716337204,0.973611107468605,0.9569444462656975,22000
22200,2,14.827778851894836,0.45613129407167435,0.5630208390951157,0.9705555540323257,0.9515972237288952,0.5161265671253205,0.6215277832001448,0.975694440305233,0.9395833358168602,22250
22500,2,15.15135992925543,0.44594737112522126,0.5554513937048614,0.9690277773141861,0.9531250014901161,0.472893214225769,0.6510416731238365,0.9781249985098839,0.9465277805924416,22500
22700,2,15.377914369190437,0.4465459035336971,0.5539583386853337,0.9697569435834885,0.954826390594244,0.5211702942848205,0.6593750111758709,0.9690972208976746,0.9399305626749992,22750
23000,2,15.507655138888088,0.4922085291147232,0.5545833406969904,0.9668749995529652,0.9483333353698253,0.47131999731063845,0.6524305634200573,0.9739583343267441,0.9486111149191856,23000
23200,2,14.845705403409706,0.4614114397764206,0.5580208395421505,0.9714583313465118,0.9506250014901161,0.43979230523109436,0.6416666746139527,0.9684027776122093,0.9513888880610466,23250
23500,2,15.47712054024446,0.46907975390553475,0.5571180614829063,0.9692708313465118,0.9500694465637207,0.3955317556858063,0.6656250022351742,0.975694440305233,0.9600694447755813,23500
23700,2,15.143169299157117,0.45069024205207825,0.5640972278267146,0.973611109405756,0.9511111122369766,0.4213360607624054,0.6607638962566853,0.977083332836628,0.9565972268581391,23750
24000,2,15.366014729349503,0.4515111696720123,0.5536111172288656,0.9697916658222675,0.9505208346247673,0.5542781472206115,0.6722222328186035,0.98125,0.9458333432674408,24000
24200,2,15.357391942911258,0.45686430513858794,0.5602083378657698,0.9691666653752327,0.9507638902962208,0.3787288308143616,0.6534722328186036,0.972916667163372,0.9638888910412788,24250
24500,2,15.131316163143739,0.45314882189035416,0.5577083386853338,0.9698611119389534,0.9515625005960464,0.4898382157087326,0.6336805585771799,0.9687499970197677,0.9517361089587212,24500
24700,2,14.810683640066584,0.46932388842105865,0.5569444490969181,0.968506942987442,0.9506944452226161,0.536432608962059,0.6868055611848831,0.9732638865709304,0.9350694462656974,24750
25000,2,14.72358662759945,0.43429513245821,0.5588194493204355,0.9725347200036049,0.9545486126840115,0.48515787720680237,0.6440972298383713,0.9690972208976746,0.9520833343267441,25000
25200,3,15.013129988533004,0.436622876226902,0.5563888947106898,0.9718055544793606,0.953368057012558,0.49077378809452055,0.6284722320735454,0.9788194432854652,0.9489583358168602,25250
25500,3,14.449077222515404,0.44290426835417745,0.5628472278267145,0.9719444428384304,0.952430557012558,0.48233699798583984,0.6656250081956386,0.9750000014901161,0.9409722238779068,25500
25700,3,14.793066384981577,0.4460875706374645,0.5610416720062494,0.9703124988079072,0.9532291683554649,0.5320572048425675,0.7100694492459297,0.9746527776122094,0.9454861164093018,25750
26000,3,14.736498600309774,0.4426238617300987,0.5585763934999705,0.9671527768671513,0.9524305556714535,0.47444139420986176,0.6402777798473835,0.9760416626930237,0.9388888940215111,26000
26200,3,12.33410159551831,0.4591922202706337,0.5563888937234879,0.9692361105978489,0.9527083325386048,0.4517658919095993,0.6381944507360459,0.9749999970197678,0.9541666671633721,26250
26500,3,12.55242592316042,0.4610372231900692,0.5613888955116272,0.9725694434344768,0.950729168355465,0.4058423012495041,0.6458333410322666,0.9680555567145348,0.9559027805924416,26500
26700,3,12.2907666227603,0.4188763742148876,0.5567361173406243,0.9737499983608723,0.9560416682064533,0.443288454413414,0.6281250074505806,0.9770833298563957,0.9468750059604645,26750
27000,3,11.928325797949716,0.4643082445859909,0.5668402846157551,0.9717708325386047,0.950312501937151,0.41461658775806426,0.6694444514811039,0.9684027791023254,0.9590277820825577,27000
27200,3,12.622182006436606,0.420041773468256,0.5523958379402757,0.9703819443285465,0.9592013901472092,0.426634082198143,0.6430555634200573,0.975694440305233,0.9534722238779068,27250
27500,3,12.56401822938665,0.4300993472337723,0.5594791723042727,0.971805554330349,0.9509722232818604,0.41068482398986816,0.6489583417773247,0.9687499955296517,0.9555555552244186,27500
27700,3,12.748881141835188,0.4714106175303459,0.5646875058487058,0.9682638876140117,0.9472569468617439,0.5303414285182952,0.6600694552063942,0.9666666686534882,0.9447916701436043,27750
28000,3,13.018031366898509,0.4481415177881718,0.5600000059604645,0.9667708322405815,0.9534722228348255,0.5065925538539886,0.6795138955116272,0.972916667163372,0.9434027805924415,28000
28200,3,12.787374185046906,0.4319804921746254,0.5607638946548105,0.9710069449245929,0.9560416693985462,0.5146410644054413,0.6312500044703484,0.9677083358168602,0.9368055582046508,28250
28500,3,13.303584605791562,0.4453794869780541,0.5534375055879355,0.970347223430872,0.9528819464147091,0.39962196350097656,0.6666666716337204,0.9673611059784889,0.9548611149191857,28500
28700,3,12.837529637194674,0.43791807010769845,0.5540625055134296,0.9713194438815117,0.9524305576086044,0.4660207718610764,0.6576388947665691,0.9736111089587212,0.9489583373069763,28750
29000,3,13.434560782240913,0.43167021334171296,0.5617361181974411,0.9688541649281979,0.9514930582046509,0.4808470577001572,0.6256944529712201,0.9638888880610466,0.9465277820825577,29000
29200,3,13.383163337359479,0.41515605539083483,0.5477083390206099,0.9734374979138374,0.9563194437325001,0.44303140342235564,0.6937500014901161,0.9635416656732559,0.9447916641831398,29250
29500,3,13.038646058684948,0.43337527081370353,0.5526736162789166,0.9730902764201165,0.9528819465637207,0.49573183357715606,0.7079861126840115,0.969444440305233,0.9437500014901161,29500
29700,3,13.505473457952707,0.4186056640744209,0.5510416724346578,0.9711458311975002,0.9549652788043023,0.4750718981027603,0.6562500052154064,0.9677083313465118,0.948958334326744,29750
30000,3,13.219973812858957,0.4146006037294865,0.5581944493204355,0.9726388873159886,0.9582638901472091,0.47030474841594694,0.6170138925313949,0.9642361134290696,0.9510416716337204,30000
30200,3,13.376919240678527,0.44921052545309065,0.5608680620789528,0.9755555538833142,0.9540625017136335,0.45744702219963074,0.6288194507360458,0.982986107468605,0.9434027776122094,30250
30500,3,13.503742026520085,0.4337656708061695,0.5525347273051738,0.9746527765691281,0.9548263897001743,0.5245966494083405,0.63819445297122,0.9656249970197678,0.9413194462656975,30500
30700,3,13.13909186071893,0.41786241441965105,0.5564236166700721,0.9676736100018024,0.955069445669651,0.3924849897623062,0.6434027798473835,0.9687500014901161,0.9618055567145347,30750
31000,3,13.228572566692295,0.42401363745331766,0.5590277829393745,0.9711458298563957,0.9551388899981975,0.5101701050996781,0.6194444492459297,0.965625,0.9381944477558136,31000
31200,3,12.986814663100805,0.43777268916368484,0.5513541715219616,0.9693055541813373,0.9538541674613953,0.4280579149723053,0.6177083402872086,0.9746527731418609,0.9493055552244186,31250
31500,3,13.07446603140506,0.4212102465331554,0.5637847277149558,0.9721874989569187,0.956527779251337,0.4691343277692795,0.6423611164093017,0.9704861089587211,0.9614583298563957,31500
31700,3,12.931672349479106,0.4122504372894764,0.5525347268208861,0.9758680540323258,0.9567361128330231,0.49863073229789734,0.645138892531395,0.9625000014901162,0.9416666701436043,31750
32000,3,13.10560562116615,0.42351290374994277,0.5622222279757261,0.9740277767181397,0.9560069465637206,0.46672322750091555,0.6472222305834293,0.9732638850808144,0.9451388955116272,32000
32200,3,13.779554410576779,0.43630500972270964,0.5604513953253627,0.9715624997019767,0.953472223430872,0.4490770876407623,0.6614583410322666,0.9680555537343025,0.9545138895511627,32250
32500,3,13.067513552979802,0.441003987044096,0.555000006146729,0.9702430537343025,0.9535763897001743,0.6029924869537353,0.6375000059604645,0.9621527835726738,0.936111119389534,32500
32700,3,12.846111613164172,0.39548913210630415,0.556666671782732,0.9767013870179653,0.9605208340287209,0.4794456958770752,0.6722222283482552,0.9552083343267441,0.9461805567145347,32750
33000,3,13.417188200460656,0.4121408474445343,0.5493750047311187,0.9727083329856395,0.9590972229838371,0.441220298409462,0.6604166723787784,0.9704861074686051,0.9534722238779068,33000
33200,3,12.975039491499459,0.4423977792263031,0.5532986165396869,0.9711111098527908,0.9550347240269184,0.42295289039611816,0.6437500067055225,0.9704861104488373,0.9583333358168602,33250
33500,4,13.11778974570315,0.40775275945663453,0.5474305609613657,0.9750347194075585,0.9585416665673256,0.46306721568107606,0.6635416757315398,0.9715277791023255,0.9458333358168602,33500
33700,4,12.94689798262809,0.41754962220788,0.5594444497488439,0.9713541646301747,0.9569097235798836,0.48247150480747225,0.632986118644476,0.9756944447755813,0.9440972253680229,33750
34000,4,13.179724730259435,0.4091347625851631,0.5556944501772523,0.9731249985098839,0.9565277788043022,0.454836305975914,0.6388888910412789,0.9680555567145348,0.9482638970017433,34000
34200,4,13.158994625282276,0.4058785820007324,0.5609027839824557,0.9731944431364536,0.9578472231328488,0.33771070241928103,0.6604166753590107,0.971527774631977,0.9631944507360458,34250
34500,4,13.506821255426328,0.4463159750401974,0.5555902837589383,0.9744444420933723,0.9535763910412789,0.4556098341941833,0.6732638984918594,0.9743055507540703,0.950347226858139,34500
34700,4,12.973813787856958,0.4008818961679935,0.5551388937234879,0.9749999985098838,0.9579861119389534,0.45420161485671995,0.626388893276453,0.9770833313465118,0.9475694492459297,34750
35000,4,13.08492945007597,0.3990395949780941,0.5572222270444036,0.9717013870179653,0.9604513888061047,0.42258809208869935,0.7003472335636616,0.9701388895511627,0.9475694462656975,35000
35200,4,13.195530883735726,0.4131687055528164,0.5521527829766274,0.97409721955657,0.9572222234308719,0.408067399263382,0.6868055641651154,0.9736111119389534,0.9531250059604645,35250
35500,4,13.380651595606807,0.4179566086828709,0.549791671782732,0.9756944414973259,0.9572222223877906,0.39867944568395614,0.6593750059604645,0.9739583283662796,0.957638892531395,35500
35700,4,13.698537615633047,0.40284459680318835,0.5501388934999705,0.9718055555224419,0.9574652774631978,0.39530969858169557,0.6482638962566852,0.9743055492639542,0.9562500014901161,35750
36000,4,13.173117456432145,0.4102734571695328,0.5524305605329574,0.973854163736105,0.9567361126840115,0.46769522726535795,0.6621527828276157,0.9781250014901162,0.9427083387970925,36000
36200,4,13.13945448650871,0.4565640410780907,0.5451388933137059,0.9683680544793606,0.9511111126840115,0.3674583941698074,0.6041666768491268,0.9597222238779068,0.9631944492459297,36250
36500,4,13.454070318308444,0.4327460367977619,0.548229172937572,0.9739236104488372,0.9542013907432556,0.5086249768733978,0.6736111171543598,0.9729166641831398,0.9482638970017433,36500
36700,4,13.407677362419598,0.41492932111024855,0.5569097269885241,0.9714236092567444,0.9569097223877907,0.44403942227363585,0.6434027843177319,0.9777777761220932,0.9472222238779068,36750
37000,4,14.228921943159408,0.43562148228287695,0.5506944507360458,0.9717013883590698,0.9542361125349998,0.38159559667110443,0.6263888947665691,0.9718749985098839,0.9611111164093018,37000
37200,4,12.860794018894799,0.42164211332798,0.5517013937607408,0.9753472219407558,0.9555208347737789,0.45606978237628937,0.6343750074505806,0.9687499985098839,0.9541666731238365,37250
37500,4,12.945897355425734,0.41946326330304146,0.5658680612221361,0.9724652773141861,0.9543750020861625,0.4940195381641388,0.6295138970017433,0.9684027761220932,0.957638892531395,37500
37700,4,12.979630512732516,0.399543150216341,0.5553125061094761,0.9739236085116864,0.9589236129820347,0.4382024943828583,0.6121527813374996,0.9715277791023255,0.9555555537343026,37750
38000,4,13.109298716791441,0.4178335916996002,0.562673616707325,0.9724652762711048,0.9564930573105812,0.43617846965789797,0.6798611208796501,0.9659722238779068,0.950347226858139,38000
38200,4,13.139263498353841,0.43053568080067633,0.5527430617436767,0.9758680528402328,0.9532638913393021,0.4276290774345398,0.6503472283482552,0.9749999970197678,0.9475694462656975,38250
38500,4,13.08565855246167,0.4267054070532322,0.5620486174151301,0.9762152767181397,0.9568055576086044,0.41631858646869657,0.6256944499909878,0.9725694432854652,0.9531250014901161,38500
38700,4,13.44854508767694,0.3868869917094708,0.5546527831628919,0.9758680540323258,0.9590625014901161,0.45808662176132203,0.6868055641651154,0.9642361089587211,0.9534722253680229,38750
39000,4,13.124885783593392,0.41635749250650406,0.5509722272306681,0.9732291643321515,0.9580902780592442,0.4719835579395294,0.6472222238779068,0.9684027746319771,0.9517361149191856,39000
